best_title	translated
如何发展我国银行保险业务	如何发展我国银行保险业务
网上怎么买汽车保险	如何在网上买汽车保险吗
交强险中，伤而未残，误工费这么赔付	保险,受伤没有剩余,失去工资支付
企业最低给员工交多少保险?个人交多少,公司交多少?	公司给员工支付的最低保险吗?
请问“无责代赔”到底是什么，搞得我不能全额拿到保险赔付？	请问什么“没有责任赔偿”,充分我不能得到保险赔偿?
商业保险和补充医疗哪个好呢？	商业保险和补充医疗好吗?
买了50万的第三者责任险，出了事故，造成对方死亡的，保险公司肯定会赔50万？需要自己掏钱吗？	买了500000的第三方责任保险,事故造成的死亡,保险公司会赔500000 ?
车险上的三者是30万的，把别人车撞坏了，需要赔偿50万，怎么办	的三个汽车保险是300000,别人撞了车,需要支付500000,如何去做
人保车险，停车场蹭到别的车，人保是不是要求交警过来，快速理赔怎么走？	危险,汽车保险,碰到另一辆车停车,危险是请求交警过来,快速调整怎么走吗?
怎么才能从网上查自己医保卡里还剩多少钱?	我怎么能上网查医保卡还剩下多少钱?
想看牙，是否有牙病医保？	想看牙齿,是否有牙齿健康?
商业医疗保险一年多少钱？	商业健康保险一年多少钱?
异地买保险好吗？	异地购买保险吗?
平安保险公司车险理赔是不是按定损时的金额全额赔付	平安保险公司汽车保险索赔根据费用全额支付
我的车子买了强制险和20W的第三者责任险!我现在撞了人,伤的比较轻.我能得到全部赔付吗?	我的车买20 w的强制保险和第三者责任保险!
驾驶员驾驶他人车辆被甩出车外死亡交强险怎么赔付	汽车驾驶人被排除在外的车死亡保险如何缴纳
商业医疗保险报销比例是多少？怎么报销的？	商业医疗保险报销比例是多少?
保险的真正含义是什么	保险的真谛是什么
充分就业时允许存在的失业有哪些	什么是允许的过程中充分就业失业吗
医保不同城市转移需要那些手续	转移的过程需要卫生保健在不同的城市
为什么农村户口不能办医疗保险	为什么一个农村户口不能健康保险
在外地上班交了医保,老家还要交新农村合作医疗吗	室外工作移交医疗保健,使新型农村合作医疗
保险兼业代理属于什么行业	保险兼业代理机构属于什么行业
2015年车辆被撞，对方全责我车刚刚买，损失严重我可以要求赔折旧费吗？	汽车是在2015年,另一方只我的车刚买,我可以要求赔偿折旧费损失严重吗?
未成年人要买保险吗	未成年人购买保险
自由职业办理养老保险是否划算	养老保险的自由是划算的
汽车被别的车刮了跑了如何理赔，怎么报保险	车被另一辆车刮跑如何索赔,保险索赔
回家发现后视镜撞坏了，只交了交强险，怎么能用保险修车？	回家发现后视镜坠毁,只支付保险,如何使用汽车保险吗?
致驾驶员死亡的单方事故保险公司是否应该理赔	杀死司机应该单方面事故保险公司索赔
新*停*区不知被哪个混蛋刮花了如何处理	新* *停止区域不知道是哪个混蛋挠
重新安装的倒车镜刮花平安保险公司赔吗？报的是全险	重新安装镜子挠平安保险公司赔偿吗?
车子出了事故，开到4S店，保险公司要来先做定损？	汽车出了事故,开车4 s店,保险公司在第一个要收费吗?
我是刚入保险行业的新人,职业规划该怎么写?	我只是在保险行业,职业规划怎么写?
商业的养老保险分哪几种？怎么上呢？	什么样的商业养老保险点?
第三方责任险和不计免赔险撞人了怎么算	第三方责任保险和到一个人如何计算不包括特许经营风险
小汽车被单车撞了，我买了全险，怎么保险公司不理赔	车子被自行车撞了。
汽车出险经过怎么写	汽车是如何编写后或者摆脱危险
别人的汽车买保险，用我的身份证可以吗？	人们购买汽车保险,用我的身份证可以吗?
第三方责任险中的第三方到底是什么感念？比如说，我开车撞伤人了，交警认定是我的责任。	第三方第三方责任保险的概念是什么?
我走保险给对方修车是否一定要走对方指定4S店修理？	我是否去其他汽车保险必须去另一方指定4 s店修理吗?
10万元左右的车划痕险多少钱	多少钱,100000元的车刮伤的风险
哪里有车险新政策的细则	哪里有新的汽车保险政策的细节吗
得病之后还可以买商业保险吗	病后还可以买商业保险
把别人车子撞了，第三方责任险赔车子损失的钱吗？	别人的车撞了,第三方责任保险赔偿损失的钱吗?
哪个保险公司的养老保险好	保险公司的养老保险
太平洋保险公司车辆理赔没有对方的交强险保单的复印件就不给理赔？？？	太平洋保险公司车辆索赔没有其他的副本保险单不是要求? ? ? ? ? ? ?
购买商业健康保险给予个人所得税优惠什么意思	商业医疗保险个人所得税削减你什么意思
交通事故中自己付全责并致自己车上人员伤亡,车险怎么赔	对自己付全部责任和汽车交通事故伤亡,汽车保险如何补偿
谁知道具体的保险公司的业务流程？	谁知道具体保险公司的业务流程?
请问什么是工程保险？工程保险招标的内容有些什么？	请问工程保险是什么?
保险可以重复购买吗？	保险可以重复购买吗?
交强险到期，商业险未到期肇事	保险到期,到期商业保险事故
汽车租赁公司车辆办理保险等其他手续和私家车的一样吗?	汽车租赁公司汽车保险和其他手续私家车吗?
买了保险的汽车撞了之后，多长时间之内修理？	买保险被车撞后,修复时间多少?
请问交通故事人伤理赔是应该去保险公司还是交警大队谈赔偿？如果去交警大队谈好了，保险公司不认怎么办？	是受伤的交通故事声称应该去保险公司或交警大队谈谈赔偿吗?
职业保险与执业责任保险	专业实习责任保险和保险
保险公司的运作模式	保险公司的运作模式
买车险有必要买全保吗	汽车保险购买一切险是必要的
保险公司会预付吗？？	保险公司会提前?
东南v3菱悦改成三菱标违法吗出了事故怎么算?保险公司会理赔吗？交警会因为换标儿额外处罚吗？	东南v3凌越三菱违法事故如何计算?
强制车险和商业险外地车可以在本地买吗?	强制保险和商业保险的外国汽车可以买到在当地吗?
我在人保买的车险（非4s店），可以直接去4s店定损维修吗？可以直赔吗？	我买汽车保险的危险(不是4 s店),你可以直接去4 s店维修费用吗?
汽车保险索赔后第二年的费率	年后的汽车保险索赔
保险中投保人和被保人有什么区别,到期后钱谁领	之间的区别是什么保险投保人和被保险人,领导到期钱吗
在保险实务中,间接损失包括哪些?	在保险实践中,间接损失包括什么?
旧车车险怎么计算？我以前没接触过这方面	旧汽车保险怎么样?
什么是车险的二次查勘？与复勘有什么区别？	汽车保险的二次调查是什么?
异地生小孩报销需要什么手续	不同的育儿费用需要什么手续
2016年生育报销报销需要什么资料	2016家庭费用报销需要什么信息
快速理赔显示已结案钱还没到账	快速调整展示柜钱还没到账户
汽车被人追尾，对方全责。但对方拒绝理赔，对方保险公司说要上诉，请问大家程序怎么走？	次追尾,全部责任。
两车碰撞未报警，车辆可以直接去理赔中心理赔吗	两车碰撞报警、车辆可以直接索赔中心索赔
索赔和理赔的具体区别	索赔和索赔的具体差异
全责撞伤人保险公司怎么赔偿？	全部责任保险公司如何弥补受伤的人?
车被划了，怎么去索赔划痕险	车被划伤了,如何索赔风险
车险理赔记录怎么查询?	汽车保险理赔记录怎么查询?
交强险过期了，商业险没到期。	保险到期,商业风险不到期。
电销车险和直销理赔有什么区别	之间的区别是什么电销车险和直接营销索赔
快速理赔超过2000是怎么处理的	如何应对迅速的索赔超过2000
机票上的延误险申请理赔需要哪些手续	航班延误保险索赔程序所需要的东西
保险公司理赔必须责任双方本人到场吗？	要求保险公司必须责任双方到场吗?
试用期住房公积金单位一定要交吗	住房公积金单位的试用期必须支付
什么是团险理赔	保险索赔是什么
平安保险《家庭综合保险》与《一年期综合意外保险》有什么区别	平安保险(Ping an insurance)“家庭综合保险”,什么是一年期综合意外险的区别
浅谈如何提升车险经营管理能力	讨论如何促进汽车保险经营管理能力
车辆损失险与全车盗抢险有什么区别	之间的区别是什么车辆损失险和全车盗抢险
农村低保，什么条件可以享受低保	农村居民,什么条件可以享受低
退休人员领取退休金每年要办什么手续?	退休人员养老金每年要办什么手续吗?
